时间,电能,进料数量,功率,1温区上,,1温区下,2温区上,2温区下,3温区上,3温区下,4温区上,4温区下,5温区上,5温区下,6温区上,6温区下,7温区上,7温区下,8温区上,8温区下,9温区上,9温区下,10温区上,10温区下,11温区上,11温区下,12温区上,12温区下,13温区上,13温区下,14温区上,14温区下,15温区上,15温区下,16温区上,16温区下,17温区上,17温区下,18温区上,18温区下,19温区上,19温区下,20温区上,20温区下,21温区上,21温区下
2016/10/26 12:08,3346305,58,419.3,358,-6,360,606,579,704,681,752,750,749,750,749,750,770,750,900,895,1000,1000,1062,1069,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1058,1062,1060,1025,1000,977,950,907,850
2016/10/26 12:13,3346339,58,424.8,364,6,359,597,579,693,681,750,750,753,750,752,750,771,750,900,895,1000,1000,1062,1069,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1060,1058,1062,1060,1025,1000,977,950,908,850
2016/10/26 12:18,3346372,59,403.1,372,8,360,603,579,704,682,748,750,753,750,748,750,771,750,900,895,1000,1000,1062,1069,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1058,1062,1060,1025,1000,977,950,907,850
2016/10/26 12:23,3346407,59,401.5,370,-2,360,603,579,699,683,750,750,755,750,752,750,771,750,900,895,1000,1000,1062,1069,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1058,1062,1060,1025,1000,977,950,908,850
2016/10/26 12:28,3346443,60,425.1,363,-7,360,596,578,698,683,749,750,756,750,750,750,776,750,900,895,1000,1000,1062,1069,1062,1062,1063,1061,1062,1062,1062,1062,1062,1062,1062,1062,1060,1058,1062,1060,1025,1000,977,950,907,850
2016/10/26 12:33,3346477,60,423.8,357,-6,359,607,578,704,683,749,750,757,750,750,750,771,750,900,895,1000,1000,1062,1069,1062,1062,1063,1061,1062,1062,1062,1062,1062,1062,1062,1062,1060,1058,1062,1060,1025,1000,977,950,908,850
2016/10/26 12:38,3346512,61,413.9,368,11,360,598,579,702,683,751,750,758,750,752,750,774,750,900,895,1000,1000,1062,1069,1062,1062,1063,1061,1062,1062,1062,1062,1062,1062,1062,1062,1060,1058,1062,1060,1025,1000,977,950,908,850
2016/10/26 12:43,3346545,61,421.4,373,5,360,599,579,696,684,749,750,758,750,750,750,774,750,900,895,1000,1000,1062,1068,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1060,1058,1062,1060,1025,1000,977,950,908,850
2016/10/26 12:48,3346580,61,386.3,370,-3,360,604,579,709,684,751,750,757,750,751,750,772,750,900,895,1000,1000,1062,1068,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1062,1059,1058,1062,1060,1025,1000,977,950,910,850
2016/10/26 12:53,3346615,62,431,363,-7,360,596,579,695,684,748,750,755,750,752,750,775,750,900,895,1000,1000,1062,1068,1062,1062,1063,1057,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1059,1025,1000,977,950,908,850
2016/10/26 12:58,3346649,62,416.6,358,-5,359,607,578,705,684,751,750,753,750,753,750,771,750,900,895,1000,1000,1062,1068,1062,1062,1063,1057,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1059,1025,1000,977,950,908,850
2016/10/26 13:03,3346685,62,426.8,366,8,361,599,578,698,684,750,750,748,750,755,750,776,750,900,895,1000,1000,1062,1068,1062,1062,1062,1056,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1059,1025,1000,977,950,908,850
2016/10/26 13:08,3346717,63,404.4,372,6,359,599,577,701,683,750,750,751,750,756,750,775,750,900,895,1000,1000,1062,1068,1062,1062,1062,1055,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1059,1025,1000,977,950,908,850
2016/10/26 13:13,3346753,64,394.2,368,-4,361,606,578,706,683,750,750,750,750,757,750,776,750,900,895,1000,1000,1062,1068,1062,1062,1062,1054,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1059,1025,1000,977,950,909,850
2016/10/26 13:18,3346788,64,435.9,361,-7,360,595,578,697,683,751,750,749,750,757,750,776,750,900,894,1000,1000,1062,1068,1062,1062,1062,1056,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1058,1025,1000,977,950,908,850
2016/10/26 13:23,3346823,65,414.4,358,-3,360,606,578,705,683,749,750,751,750,757,750,773,750,900,894,1000,999,1062,1067,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1058,1025,1000,977,950,910,850
2016/10/26 13:28,3346857,65,428,371,13,360,598,578,696,684,751,750,748,750,756,750,777,750,900,895,1000,1000,1062,1068,1062,1062,1061,1057,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1058,1025,1000,977,950,908,850
2016/10/26 13:33,3346891,66,398.8,374,3,360,600,578,706,684,749,750,752,750,755,750,773,750,900,895,1000,999,1062,1068,1062,1062,1061,1058,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1058,1025,1000,977,950,909,850
2016/10/26 13:38,3346926,66,414.3,369,-5,360,603,578,698,683,751,750,749,750,751,750,773,750,900,895,1000,1000,1062,1068,1062,1062,1062,1059,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1058,1025,1000,977,950,909,850
2016/10/26 13:43,3346962,67,422,362,-7,359,597,577,702,682,751,750,751,750,749,750,774,750,900,895,1000,1000,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1058,1025,1000,977,950,908,850
2016/10/26 13:48,3346997,67,431.8,358,-4,360,607,577,700,682,747,750,751,750,751,750,770,751,900,895,1000,999,1062,1067,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,909,850
2016/10/26 13:53,3347031,67,419.6,369,11,361,597,577,699,683,754,750,748,750,749,750,773,752,900,895,1000,999,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 13:58,3347065,68,400.2,374,5,360,603,576,702,683,746,750,752,750,750,750,779,752,900,895,1000,999,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,908,850
2016/10/26 14:03,3347100,68,414.7,369,-5,360,601,577,698,683,753,750,748,750,752,750,783,753,900,895,1000,999,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 14:08,3347135,70,421.3,362,-7,360,598,576,698,682,749,750,752,750,749,750,788,752,900,896,1000,999,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 14:13,3347170,70,418.2,358,-4,360,604,577,703,682,749,750,750,750,751,750,793,750,900,897,1000,999,1062,1067,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,908,850
2016/10/26 14:18,3347204,71,425.2,367,9,360,595,577,698,682,752,750,749,750,749,750,791,750,901,899,1000,999,1062,1067,1062,1062,1062,1060,1062,1062,1062,1062,1063,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 14:23,3347238,71,396.2,372,5,360,605,577,703,683,747,750,752,750,751,750,786,749,905,901,1000,999,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1063,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,909,850
2016/10/26 14:28,3347272,72,418.3,367,-5,360,599,578,697,682,754,750,747,750,751,750,783,750,907,901,1000,999,1062,1067,1062,1062,1062,1061,1062,1062,1062,1062,1063,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 14:33,3347308,72,405.2,360,-7,360,601,577,705,682,747,750,752,750,750,750,779,751,909,900,1000,999,1062,1066,1062,1062,1062,1061,1062,1062,1062,1062,1063,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 14:38,3347343,72,430,359,-1,360,603,578,698,682,752,750,749,750,752,750,780,749,910,900,1000,999,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1064,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,908,850
2016/10/26 14:43,3347376,73,419,371,12,360,597,578,698,682,750,750,750,750,749,750,777,750,911,900,1000,998,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1063,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 14:48,3347411,73,391.6,373,2,360,605,578,701,684,748,750,752,750,752,750,776,750,912,900,1000,998,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1063,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,909,850
2016/10/26 14:53,3347445,74,434.7,368,-5,360,595,578,696,684,754,750,748,750,749,750,776,750,913,900,1000,998,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1063,1062,1062,1062,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 14:58,3347481,74,400.2,361,-7,360,605,578,702,684,747,750,753,750,752,750,775,750,912,900,1000,999,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1061,1059,1056,1062,1058,1025,1000,977,950,908,850
2016/10/26 15:03,3347516,75,437.5,357,-4,359,599,578,699,684,753,750,750,750,751,750,779,750,910,900,1000,999,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1061,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 15:08,3347550,75,403.6,369,12,360,602,578,705,683,748,750,750,750,750,750,774,750,907,900,1000,1000,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1061,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 15:13,3347584,76,408.3,373,4,360,601,578,697,683,750,750,753,750,752,750,777,750,906,900,1000,1000,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1061,1062,1062,1061,1059,1056,1062,1058,1025,1000,977,950,908,850
2016/10/26 15:18,3347618,76,413.1,369,-4,360,599,578,704,683,751,750,748,750,748,750,774,750,904,899,1000,1000,1062,1066,1062,1062,1062,1061,1062,1062,1062,1062,1061,1062,1062,1060,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 15:23,3347654,76,411.5,363,-6,360,602,578,697,684,748,750,753,750,752,750,774,750,903,899,1000,1000,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1059,1056,1062,1058,1025,1000,977,950,908,850
2016/10/26 15:28,3347689,76,452.9,358,-5,360,598,578,699,686,752,750,749,750,749,750,773,750,903,898,1000,1000,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 15:33,3347723,77,402.3,367,9,360,605,578,702,685,748,750,751,750,752,750,772,750,902,897,1000,1000,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1059,1056,1062,1058,1025,1000,977,950,909,850
2016/10/26 15:38,3347757,77,412.6,373,6,360,595,577,699,686,753,750,751,750,750,750,776,750,901,897,1000,999,1062,1066,1062,1062,1062,1063,1062,1062,1062,1062,1062,1062,1062,1060,1059,1056,1062,1058,1025,1000,977,950,908,850
2016/10/26 15:43,3347791,78,405.4,369,-4,360,606,577,702,686,747,750,748,750,750,750,772,750,900,896,1000,998,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1059,1056,1062,1058,1025,1000,977,950,907,850
2016/10/26 15:48,3347827,78,413.4,362,-7,360,598,577,697,685,753,750,753,750,752,750,776,750,900,895,1000,998,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1059,1055,1062,1058,1025,1000,977,950,909,850
2016/10/26 15:53,3347861,79,450.8,357,-5,359,597,577,703,686,748,750,748,750,748,750,773,750,900,895,1000,997,1062,1066,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1060,1059,1055,1062,1058,1025,1000,977,950,907,850
2016/10/26 15:58,3347896,79,396.9,369,12,360,605,578,696,686,752,750,753,750,752,750,774,750,900,894,1000,997,1062,1066,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1060,1059,1055,1062,1058,1025,1000,977,950,908,850
2016/10/26 16:03,3347931,80,423.2,374,5,359,596,578,703,685,749,750,749,750,749,750,776,750,900,894,1000,997,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1061,1059,1055,1062,1058,1025,1000,977,950,907,850
2016/10/26 16:08,3347965,80,400.5,370,-4,361,604,578,700,684,750,750,750,750,751,750,773,750,900,894,1000,997,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1061,1059,1055,1062,1058,1025,1000,977,950,907,850
2016/10/26 16:13,3348002,81,423.6,363,-7,360,597,578,699,684,752,750,751,750,750,750,776,750,900,893,1000,998,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1061,1059,1055,1062,1058,1025,1000,977,950,908,850
2016/10/26 16:18,3348035,81,438.8,358,-5,360,602,578,708,684,747,750,748,750,750,750,773,750,899,893,1000,999,1062,1066,1062,1062,1062,1061,1062,1062,1062,1062,1062,1062,1062,1062,1059,1054,1062,1058,1025,1000,977,950,907,850
2016/10/26 16:23,3348072,82,403.8,366,8,360,601,578,699,683,754,750,753,750,752,750,776,750,901,893,1000,999,1062,1066,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1054,1062,1058,1025,1000,976,950,908,850
2016/10/26 16:28,3348106,82,454.5,372,6,360,599,578,698,683,746,750,748,750,748,750,773,750,900,893,1000,999,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1054,1062,1058,1025,1000,976,950,907,850
2016/10/26 16:33,3348141,82,382,369,-3,360,607,578,705,683,754,750,752,750,752,750,772,750,900,894,1000,999,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1054,1062,1058,1025,1000,977,950,907,850
2016/10/26 16:38,3348178,83,451.9,362,-7,360,594,578,696,683,748,750,749,750,749,750,773,750,900,893,1000,999,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1060,1054,1062,1058,1025,1000,977,950,907,850
2016/10/26 16:43,3348211,83,421,358,-4,360,605,578,703,684,752,750,750,750,751,750,772,750,900,893,1000,999,1062,1069,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1054,1062,1058,1025,1000,977,950,907,850
2016/10/26 16:48,3348248,84,419.4,369,11,360,600,579,696,686,750,750,752,750,750,750,777,750,900,893,1000,999,1062,1070,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1054,1062,1057,1025,1000,977,950,908,850
2016/10/26 16:53,3348280,84,422,373,4,361,599,579,703,686,749,750,748,750,750,750,773,750,900,894,1000,999,1062,1072,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1055,1062,1057,1025,1000,977,950,907,850
2016/10/26 16:58,3348315,84,389.2,369,-4,360,605,579,696,686,753,750,753,750,751,750,777,750,900,894,1000,999,1064,1073,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1055,1062,1057,1025,1000,977,950,908,850
2016/10/26 17:03,3348351,85,441.4,362,-7,359,597,579,706,687,746,750,748,750,748,750,773,750,900,894,1000,999,1061,1071,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1055,1062,1057,1025,1000,977,950,907,850
2016/10/26 17:08,3348385,86,420.6,358,-4,360,605,580,698,687,754,750,752,750,752,750,772,750,900,894,1000,999,1062,1070,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1055,1062,1057,1025,1000,977,950,907,850
2016/10/26 17:13,3348421,86,419.2,367,9,360,599,580,703,687,746,750,749,750,749,750,773,750,900,895,1000,999,1062,1069,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1056,1062,1057,1025,1000,977,950,907,850
2016/10/26 17:18,3348455,86,404.7,370,3,360,602,580,698,687,754,750,750,750,751,750,771,750,900,895,1000,999,1061,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1056,1062,1057,1025,1000,977,950,906,850
2016/10/26 17:23,3348491,86,406.2,366,-4,360,604,580,702,688,748,750,752,750,750,750,773,750,900,895,1000,999,1061,1067,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1056,1062,1057,1025,1000,977,950,906,850
2016/10/26 17:28,3348527,86,449.4,360,-6,360,597,580,698,687,750,750,748,750,750,750,771,750,900,896,1000,1000,1062,1067,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1057,1025,1000,977,950,905,850
2016/10/26 17:33,3348563,86,412.7,360,0,360,606,581,700,688,753,750,753,750,751,750,776,750,900,896,1000,1000,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1057,1025,1000,977,950,905,850
2016/10/26 17:38,3348598,87,441.3,371,11,360,598,580,705,688,746,750,748,750,748,750,773,750,900,896,1000,1000,1062,1069,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1057,1025,1000,977,950,906,850
2016/10/26 17:43,3348631,87,409.2,372,1,360,603,580,697,687,754,750,752,750,752,750,775,750,900,896,1000,1000,1062,1070,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1025,1000,977,950,906,850
2016/10/26 17:48,3348668,88,421.7,367,-5,359,602,580,704,688,746,750,749,750,749,750,774,750,900,896,1000,1000,1062,1070,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1025,1000,977,950,907,850
2016/10/26 17:53,3348703,88,430.5,361,-6,361,595,581,697,688,753,750,750,750,752,750,773,750,900,896,1000,1000,1062,1070,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1025,1000,977,950,906,850
2016/10/26 17:58,3348739,88,429.1,358,-3,360,606,582,703,689,747,750,751,750,750,750,776,750,900,896,1000,1000,1062,1070,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1025,1000,977,950,907,850
2016/10/26 18:03,3348773,88,421.5,370,12,360,600,581,699,689,753,750,748,750,750,750,772,750,900,896,1000,1000,1062,1070,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1025,1000,977,950,907,850
2016/10/26 18:08,3348808,89,396.8,372,2,360,600,581,701,689,751,750,753,750,752,750,775,750,900,896,1000,1000,1062,1070,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1025,1000,977,950,907,850
2016/10/26 18:13,3348842,89,434.8,366,-6,359,605,581,697,689,748,750,748,750,748,750,773,750,900,896,1000,1000,1062,1069,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1025,1000,977,950,908,850
2016/10/26 18:18,3348879,90,410.5,359,-7,361,597,581,703,690,754,750,752,750,752,750,773,750,900,896,1000,1000,1062,1069,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1024,1000,977,950,907,850
2016/10/26 18:23,3348913,90,445.6,360,1,360,605,581,696,690,746,750,749,750,749,750,774,750,900,896,1000,1000,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1024,1000,977,950,908,850
2016/10/26 18:28,3348948,90,388,372,12,360,604,581,705,690,754,750,750,750,751,750,772,750,900,896,1000,1000,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1024,1000,977,950,907,850
2016/10/26 18:33,3348984,91,444.6,372,0,360,594,581,696,690,748,750,751,750,751,750,776,750,900,896,1000,1000,1062,1068,1061,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1056,1024,1000,977,950,907,850
2016/10/26 18:38,3349018,91,407.6,368,-4,360,608,581,705,688,751,750,748,750,749,750,772,750,900,896,1000,1000,1062,1068,1062,1062,1062,1063,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1057,1023,1000,977,950,907,850
2016/10/26 18:43,3349056,92,428.9,361,-7,360,597,582,700,688,751,750,753,750,752,750,774,750,900,896,1000,1000,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1057,1023,1000,976,950,906,850
2016/10/26 18:48,3349090,92,463.4,358,-3,359,601,582,700,688,748,750,748,750,748,750,774,750,900,896,1000,1000,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1057,1023,1000,976,950,908,850
2016/10/26 18:53,3349126,93,383.4,368,10,360,604,583,705,690,754,750,752,750,752,750,772,750,900,896,1000,1000,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1058,1022,1000,976,950,906,850
2016/10/26 18:58,3349161,93,452.8,371,3,360,594,583,697,692,746,750,750,750,750,750,775,749,900,896,1000,1000,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1058,1022,1000,976,950,907,850
2016/10/26 19:03,3349194,94,397.3,367,-4,354,605,581,706,690,754,750,750,750,750,750,772,750,900,896,1000,1000,1062,1068,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1062,1059,1057,1062,1058,1021,1000,976,950,907,850
